Date,Timestamp,Open,High,Low,Close,Volume
20200102,17:30:00,1.11706,1.11719,1.11645,1.11698,3137.4900078848
20200102,18:00:00,1.11698,1.11712,1.11636,1.11674,3796.76999459416
20200102,18:30:00,1.11675,1.11723,1.11663,1.11702,3061.9299980998
20200102,19:00:00,1.11702,1.11703,1.11675,1.11681,2667.40999747813
20200102,19:30:00,1.11682,1.11682,1.11642,1.11663,2961.12999878079
20200102,20:00:00,1.11662,1.11715,1.11659,1.1171,1963.56999733299
20200102,20:30:00,1.1171,1.11712,1.11667,1.11693,1727.43999680877
20200102,21:00:00,1.11692,1.11735,1.11689,1.11733,873.277998998761
20200102,21:30:00,1.11733,1.11733,1.11712,1.11722,644.300001733005
20200102,22:00:00,1.11722,1.11726,1.11687,1.11714,593.100000619888
20200102,22:30:00,1.11715,1.1173,1.1171,1.11713,244.599999472499
20200102,23:00:00,1.11712,1.11734,1.11712,1.11729,578.980002447963
20200102,23:30:00,1.1173,1.11734,1.11701,1.11708,535.080002598464
20200103,00:00:00,1.11707,1.11738,1.11698,1.11725,681.180001229048
20200103,00:30:00,1.11725,1.1176,1.11723,1.11754,1089.4500034079
20200103,01:00:00,1.11753,1.11784,1.11745,1.11759,1149.98000220954
20200103,01:30:00,1.11759,1.11768,1.11722,1.11735,2185.49001020938
20200103,02:00:00,1.11735,1.11772,1.11733,1.11763,2785.74001003057
20200103,02:30:00,1.11763,1.11774,1.11718,1.11725,3413.2200088203
20200103,03:00:00,1.11725,1.11733,1.11695,1.11718,1964.01000780612
20200103,03:30:00,1.11718,1.11736,1.11712,1.1172,1551.52000299096
20200103,04:00:00,1.1172,1.11749,1.1172,1.11735,1397.09000266343
20200103,04:30:00,1.11736,1.11742,1.11685,1.117,1355.44000398368
20200103,05:00:00,1.117,1.11706,1.11643,1.11663,1999.24000770599
20200103,05:30:00,1.11664,1.11701,1.11657,1.11663,2028.25000537187
20200103,06:00:00,1.11663,1.11682,1.11638,1.11675,1929.3400047496
20200103,06:30:00,1.11674,1.11695,1.11672,1.11691,1066.3900032565
20200103,07:00:00,1.11691,1.11715,1.11565,1.11585,4677.78000035882
20200103,07:30:00,1.11586,1.11602,1.11521,1.11532,4556.44000493735
20200103,08:00:00,1.11531,1.11604,1.1152,1.11583,5457.91001103818
20200103,08:30:00,1.11581,1.1159,1.11505,1.11512,6818.56993096322
20200103,09:00:00,1.11512,1.11522,1.1143,1.1147,5480.10999008268
20200103,09:30:00,1.1147,1.11496,1.114,1.11401,6057.49998807907
20200103,10:00:00,1.114,1.11433,1.11315,1.11348,6343.83999747783
20200103,10:30:00,1.11347,1.11367,1.11307,1.1136,4365.10000099987
20200103,11:00:00,1.11361,1.11361,1.11266,1.11297,4410.65000353009
20200103,11:30:00,1.11298,1.11312,1.11249,1.113,4697.74000716209
20200103,12:00:00,1.113,1.11326,1.11281,1.11302,3548.28000668436
20200103,12:30:00,1.11302,1.11426,1.11297,1.11391,4562.93000710011
20200103,13:00:00,1.11392,1.11488,1.11375,1.11457,5968.520008035
20200103,13:30:00,1.11458,1.11478,1.11373,1.11381,4392.01000011712
20200103,14:00:00,1.1138,1.11491,1.11353,1.11464,5052.38002160937
20200103,14:30:00,1.11465,1.11541,1.11462,1.11522,6127.5000134781
20200103,15:00:00,1.11525,1.11669,1.11525,1.1163,7725.96001573652
20200103,15:30:00,1.11631,1.11674,1.1156,1.11633,5552.66000974923
20200103,16:00:00,1.11634,1.11744,1.11624,1.11736,30133.0601946935
20200103,16:30:00,1.11735,1.11798,1.11711,1.11719,4815.20000980794
20200103,17:00:00,1.1172,1.1174,1.11708,1.11727,2983.47999572754
20200103,17:30:00,1.11726,1.11736,1.11679,1.11721,2336.49000092596
20200103,18:00:00,1.11721,1.11732,1.11697,1.11701,2253.70999570191
20200103,18:30:00,1.11701,1.11716,1.11659,1.11666,3515.50999677181
20200103,19:00:00,1.11665,1.11681,1.11612,1.11628,3848.76999054849
20200103,19:30:00,1.11628,1.11677,1.11615,1.11673,2498.15000483394
20200103,20:00:00,1.11673,1.11674,1.11615,1.11618,1589.63999545574
20200103,20:30:00,1.11617,1.11619,1.116,1.11616,1546.98500110954
20200103,21:00:00,1.11614,1.1162,1.11578,1.116,902.064998462796
20200103,21:30:00,1.11598,1.11601,1.11523,1.11548,591.509998969734
20200105,22:00:00,1.11656,1.11667,1.11589,1.11603,209.849999606609
20200105,22:30:00,1.11602,1.11616,1.1159,1.11594,183.36000110209
20200105,23:00:00,1.11595,1.11676,1.11592,1.11674,1855.73000071198
20200105,23:30:00,1.11672,1.11677,1.11603,1.11604,2149.15999999642
20200106,00:00:00,1.11603,1.11681,1.116,1.11671,1963.1499992162
20200106,00:30:00,1.1167,1.11685,1.11628,1.11635,2007.910005413
20200106,01:00:00,1.11635,1.11653,1.11617,1.11633,2509.85000368953
20200106,01:30:00,1.11635,1.11639,1.11612,1.11627,2134.36000686139
20200106,02:00:00,1.11628,1.11666,1.11624,1.11664,1333.51000130177
20200106,02:30:00,1.11664,1.11671,1.11644,1.11653,1314.4400036931
20200106,03:00:00,1.11654,1.11707,1.11653,1.11703,1250.8800047189
20200106,03:30:00,1.11703,1.11709,1.11656,1.11657,2419.68000356853
20200106,04:00:00,1.11658,1.11661,1.11624,1.11633,2348.47001279145
20200106,04:30:00,1.11632,1.11644,1.11616,1.11642,2043.70001298934
20200106,05:00:00,1.11644,1.11651,1.11636,1.11644,1233.37000443786
20200106,05:30:00,1.11644,1.11647,1.11606,1.11623,1393.20000206679
20200106,06:00:00,1.11622,1.11624,1.11571,1.11603,2012.41000281274
20200106,06:30:00,1.11603,1.11615,1.11574,1.11607,1691.70000361651
20200106,07:00:00,1.11606,1.1165,1.11597,1.1163,3928.73000220954
20200106,07:30:00,1.11628,1.11667,1.11615,1.11646,3654.42000126839
20200106,08:00:00,1.11647,1.11698,1.11632,1.11667,4684.35001146793
20200106,08:30:00,1.11666,1.11799,1.11653,1.11785,4605.90000779182
20200106,09:00:00,1.11786,1.11814,1.11751,1.1179,4574.39999430627
20200106,09:30:00,1.1179,1.11936,1.11786,1.11932,5716.590011172
20200106,10:00:00,1.11934,1.11996,1.11899,1.11961,4919.30000552535
20200106,10:30:00,1.11962,1.11982,1.11924,1.11964,3523.80000768602
20200106,11:00:00,1.11963,1.12053,1.11962,1.12024,4615.61000232399
20200106,11:30:00,1.12024,1.12055,1.12009,1.12032,3351.07001268119
20200106,12:00:00,1.12032,1.12043,1.11958,1.1198,3339.13000500947
20200106,12:30:00,1.11981,1.11998,1.11951,1.11981,3031.95000484586
20200106,13:00:00,1.11982,1.12002,1.11911,1.11958,4650.6199914515
20200106,13:30:00,1.11959,1.12032,1.1195,1.11976,4071.52000395209
20200106,14:00:00,1.11976,1.12002,1.11929,1.11946,6480.45997812599
20200106,14:30:00,1.11947,1.11962,1.11825,1.11831,6102.52999718487
20200106,15:00:00,1.11832,1.11881,1.11826,1.11876,4729.14000079781
20200106,15:30:00,1.11875,1.11902,1.11821,1.11886,6626.92000538111
20200106,16:00:00,1.11887,1.11896,1.11809,1.11858,4891.57000107318
20200106,16:30:00,1.11857,1.11879,1.11846,1.11872,4147.18000190705
20200106,17:00:00,1.11872,1.1196,1.11842,1.11929,3270.17000417411
20200106,17:30:00,1.11929,1.1195,1.11906,1.1195,2146.12000156939
20200106,18:00:00,1.11952,1.11966,1.11932,1.11955,2196.44000124186
20200106,18:30:00,1.11956,1.11979,1.11917,1.11919,2192.46000189334
20200106,19:00:00,1.11918,1.11928,1.11901,1.1192,1724.86999709159
20200106,19:30:00,1.11919,1.11922,1.11879,1.11912,2080.09000167996
20200106,20:00:00,1.11914,1.11917,1.11889,1.11903,1534.78999826312
20200106,20:30:00,1.11902,1.11939,1.11893,1.11936,1897.80500166118
20200106,21:00:00,1.11936,1.11955,1.11928,1.11946,708.219999596477
20200106,21:30:00,1.11946,1.11989,1.11946,1.11968,522.100000724196
20200106,22:00:00,1.1196,1.1196,1.11928,1.11955,784.089998215437
20200106,22:30:00,1.11955,1.11961,1.11951,1.11955,1556.21999794245
20200106,23:00:00,1.11955,1.11975,1.11946,1.11951,1113.28000557423
20200106,23:30:00,1.11951,1.11963,1.11941,1.11954,936.810002550483
20200107,00:00:00,1.11953,1.11954,1.1193,1.11937,1166.30999807268
20200107,00:30:00,1.11936,1.11937,1.11891,1.11897,1662.82000087947
20200107,01:00:00,1.11897,1.1197,1.11896,1.11964,1255.49000412971
20200107,01:30:00,1.11965,1.1197,1.11933,1.11934,1774.6800082922
20200107,02:00:00,1.11934,1.11934,1.11915,1.11918,1457.84000768512
20200107,02:30:00,1.11917,1.11923,1.11909,1.11913,879.930004611611
20200107,03:00:00,1.11914,1.11943,1.11912,1.1193,1430.67000374198
20200107,03:30:00,1.1193,1.11943,1.1192,1.11922,848.070001676679
20200107,04:00:00,1.11921,1.11934,1.11911,1.1193,1314.0800018236
20200107,04:30:00,1.11929,1.11933,1.11905,1.11909,870.370002545416
20200107,05:00:00,1.11908,1.11924,1.11902,1.11914,892.120003812015
20200107,05:30:00,1.11915,1.11919,1.11828,1.1183,1726.57000190765
20200107,06:00:00,1.11829,1.11886,1.11809,1.11852,3418.6400051564
20200107,06:30:00,1.11853,1.11897,1.11809,1.11816,2789.29000543803
20200107,07:00:00,1.11815,1.11854,1.11782,1.11815,4030.80000054091
20200107,07:30:00,1.11814,1.11817,1.11729,1.1174,4645.58000639826
20200107,08:00:00,1.1174,1.11809,1.11726,1.11806,5453.99001108855
20200107,08:30:00,1.11805,1.11875,1.11802,1.11847,4931.40001299977
20200107,09:00:00,1.11846,1.11896,1.11809,1.11829,4323.71000894159
20200107,09:30:00,1.11829,1.11849,1.11805,1.11845,3657.03000400215
20200107,10:00:00,1.11846,1.11862,1.11648,1.11662,5947.61001083255
20200107,10:30:00,1.11664,1.11766,1.11661,1.11762,3959.90001458675
20200107,11:00:00,1.11762,1.11794,1.1172,1.11787,4819.17000027001
20200107,11:30:00,1.11788,1.11849,1.11763,1.11816,5053.40001168102
20200107,12:00:00,1.11817,1.11831,1.11771,1.11795,4697.51000823081
20200107,12:30:00,1.11796,1.11805,1.11708,1.11748,4396.86001867801
20200107,13:00:00,1.11746,1.11778,1.11677,1.11737,6182.76001413912
20200107,13:30:00,1.11736,1.11738,1.11548,1.11561,6672.32002212852
20200107,14:00:00,1.1156,1.11622,1.1155,1.11577,5467.79000219703
20200107,14:30:00,1.11576,1.11599,1.11465,1.11478,7222.85001065582
20200107,15:00:00,1.11476,1.11516,1.11376,1.11399,8168.72000704706
20200107,15:30:00,1.11398,1.11426,1.11342,1.11417,6703.75000252575
20200107,16:00:00,1.11417,1.11439,1.11335,1.11384,4826.05999708921
20200107,16:30:00,1.11383,1.11394,1.11342,1.11369,3640.13001178205
20200107,17:00:00,1.11369,1.11461,1.11366,1.1144,3533.73000752926
20200107,17:30:00,1.11442,1.11473,1.11416,1.11424,3176.60000068694
20200107,18:00:00,1.11425,1.11495,1.11414,1.11489,2511.10000255704
20200107,18:30:00,1.11489,1.11492,1.11433,1.11434,1687.49999990314
20200107,19:00:00,1.11435,1.11442,1.11417,1.11433,2287.68000187725
20200107,19:30:00,1.11432,1.1145,1.1142,1.11445,2356.26000910252
20200107,20:00:00,1.11446,1.11477,1.11446,1.11464,1758.52000173926
20200107,20:30:00,1.11464,1.11464,1.11423,1.11438,2630.18499752879
20200107,21:00:00,1.11439,1.11465,1.11437,1.11457,707.830002598464
20200107,21:30:00,1.11456,1.11536,1.11452,1.11526,1573.83000402898
20200107,22:00:00,1.11529,1.11536,1.11476,1.11488,810.20999892056
20200107,22:30:00,1.11488,1.11494,1.11447,1.11477,779.549998767674
20200107,23:00:00,1.11473,1.1154,1.11462,1.11523,1723.0000006631
20200107,23:30:00,1.11523,1.11544,1.11475,1.1154,3769.88000273705
20200108,00:00:00,1.11539,1.11682,1.11525,1.11623,6742.28000591695
20200108,00:30:00,1.11624,1.11654,1.11585,1.11586,5314.36000591516
20200108,01:00:00,1.11585,1.11632,1.11584,1.11591,4739.4600090906
20200108,01:30:00,1.11591,1.11626,1.11548,1.11557,4497.79000785947
20200108,02:00:00,1.11557,1.1157,1.11539,1.11553,3095.90000186861
20200108,02:30:00,1.11551,1.11613,1.11531,1.11586,4186.6300137192
20200108,03:00:00,1.11587,1.11591,1.11563,1.11571,2664.70000600815
20200108,03:30:00,1.11571,1.11581,1.11536,1.11546,1689.90000309795
20200108,04:00:00,1.11545,1.11557,1.11504,1.11504,1249.57000399381
20200108,04:30:00,1.11505,1.11505,1.1145,1.11476,1900.71999748796
20200108,05:00:00,1.11478,1.11498,1.11473,1.11494,1923.30000597239
20200108,05:30:00,1.11493,1.11513,1.1148,1.11492,1646.54000499099
20200108,06:00:00,1.11491,1.11539,1.11484,1.1153,1911.94000217319
20200108,06:30:00,1.1153,1.11533,1.11486,1.115,2011.94000403583
20200108,07:00:00,1.11501,1.11548,1.11447,1.11452,4672.59000970423
20200108,07:30:00,1.11451,1.11549,1.11432,1.11511,5163.11001390964
20200108,08:00:00,1.11513,1.11533,1.11312,1.11374,9500.43002732843
20200108,08:30:00,1.11374,1.11374,1.11301,1.11348,6348.95000658184
20200108,09:00:00,1.11349,1.11355,1.11253,1.11352,5150.45000261068
20200108,09:30:00,1.11352,1.11447,1.11342,1.11383,6484.35001598299
20200108,10:00:00,1.11382,1.11385,1.113,1.11309,5501.41999331862
20200108,10:30:00,1.11308,1.11328,1.11254,1.11273,4747.60999957472
20200108,11:00:00,1.11274,1.11309,1.11196,1.11286,4862.27999410778
20200108,11:30:00,1.11286,1.11311,1.11247,1.11271,8163.67999305576
20200108,12:00:00,1.11271,1.11307,1.11219,1.11247,4806.93000007421
20200108,12:30:00,1.11248,1.11262,1.11139,1.11167,6717.19001037627
20200108,13:00:00,1.11166,1.11194,1.11111,1.11147,7831.60999915004
20200108,13:30:00,1.11147,1.11224,1.11145,1.11199,5982.41999579966
20200108,14:00:00,1.112,1.11249,1.11176,1.11247,4963.80000931025
20200108,14:30:00,1.11248,1.11269,1.11176,1.11245,6025.90000347793
20200108,15:00:00,1.11244,1.11308,1.11222,1.11238,4826.92999711633
20200108,15:30:00,1.11237,1.11238,1.11153,1.11198,6458.60000108927
20200108,16:00:00,1.11197,1.11201,1.11087,1.11123,4581.73000166565
20200108,16:30:00,1.11123,1.11179,1.11102,1.11164,8907.59999687225
20200108,17:00:00,1.11163,1.11259,1.11155,1.11207,6346.7199992463
20200108,17:30:00,1.11208,1.11216,1.11131,1.1118,4552.18999084085
20200108,18:00:00,1.1118,1.1118,1.11104,1.11147,3935.4200046882
20200108,18:30:00,1.11146,1.11158,1.11106,1.11131,1876.56000242382
20200108,19:00:00,1.11133,1.1114,1.11081,1.11102,1888.09000019729
20200108,19:30:00,1.11105,1.11129,1.11098,1.11112,2024.02000083029
20200108,20:00:00,1.11113,1.11119,1.11097,1.11114,1597.49999915063
20200108,20:30:00,1.11114,1.11148,1.11103,1.11118,3374.86999481916
20200108,21:00:00,1.11119,1.11127,1.11081,1.11093,995.009998440742
20200108,21:30:00,1.11092,1.11094,1.11016,1.11053,944.639999702573
20200108,22:00:00,1.11053,1.11146,1.11033,1.11105,597.800000555813
20200108,22:30:00,1.11104,1.11131,1.11088,1.11097,453.330001756549
20200108,23:00:00,1.11098,1.11104,1.11071,1.11102,581.159999005497
20200108,23:30:00,1.11102,1.1113,1.11097,1.11129,817.030001923442
20200109,00:00:00,1.1113,1.11144,1.11091,1.11134,2397.5200061202
20200109,00:30:00,1.11133,1.11159,1.11122,1.11134,2744.57000005245
20200109,01:00:00,1.11135,1.11149,1.1111,1.11133,1822.45000033081
20200109,01:30:00,1.11132,1.11195,1.11131,1.11174,2649.18000404537
20200109,02:00:00,1.11173,1.1119,1.11153,1.1116,1660.25000561029
20200109,02:30:00,1.11161,1.11174,1.11145,1.11152,1194.69000079483
20200109,03:00:00,1.11152,1.11163,1.11141,1.11159,1137.00000312179
20200109,03:30:00,1.1116,1.11179,1.11152,1.11152,1234.95000154525
20200109,04:00:00,1.11153,1.11157,1.11127,1.11137,965.300001814961
20200109,04:30:00,1.11138,1.11158,1.11133,1.11154,1220.89000667632
20200109,05:00:00,1.11154,1.11172,1.11151,1.11168,957.940000280738
20200109,05:30:00,1.11169,1.11189,1.11161,1.11182,1098.48000614345
20200109,06:00:00,1.11182,1.1119,1.11147,1.11148,1554.06000835449
20200109,06:30:00,1.11147,1.11157,1.11111,1.11123,2807.26000782847
20200109,07:00:00,1.11123,1.11164,1.1111,1.11156,3480.69000437111
20200109,07:30:00,1.11156,1.11204,1.11131,1.11152,4329.82000399381
20200109,08:00:00,1.11152,1.11162,1.11051,1.11117,5493.70000709593
20200109,08:30:00,1.11117,1.11177,1.11105,1.11172,4184.54001186043
20200109,09:00:00,1.11172,1.1119,1.11103,1.11105,4728.41000088304
20200109,09:30:00,1.11104,1.11111,1.10984,1.10995,7208.26999460906
20200109,10:00:00,1.10994,1.11039,1.10966,1.11037,4216.76999647915
20200109,10:30:00,1.11038,1.11118,1.1103,1.11096,3484.61000530422
20200109,11:00:00,1.11096,1.11126,1.11084,1.111,3215.43000851572
20200109,11:30:00,1.11101,1.11107,1.11034,1.11046,2940.62999617308
20200109,12:00:00,1.11045,1.11128,1.11033,1.1111,4032.26999416947
20200109,12:30:00,1.1111,1.11167,1.11106,1.11135,4643.96000186354
20200109,13:00:00,1.11135,1.11143,1.11058,1.11116,5149.45000816882
20200109,13:30:00,1.11115,1.11173,1.1111,1.11148,4305.80999998003
20200109,14:00:00,1.11149,1.11149,1.11038,1.11063,6083.10002095997
20200109,14:30:00,1.11062,1.11101,1.11046,1.11082,4831.06002175063
20200109,15:00:00,1.11082,1.11107,1.11024,1.11063,4384.22000460327
20200109,15:30:00,1.11062,1.11063,1.10924,1.11022,6791.78999435902
20200109,16:00:00,1.11021,1.11023,1.10935,1.1098,7888.80001103878
20200109,16:30:00,1.1098,1.11061,1.10976,1.1106,3731.1400051415
20200109,17:00:00,1.11059,1.11097,1.11037,1.11091,5047.92000597715
20200109,17:30:00,1.11092,1.11113,1.11046,1.11046,2785.9900085032
20200109,18:00:00,1.11046,1.11086,1.11033,1.11071,3294.37000396848
20200109,18:30:00,1.11072,1.11082,1.11045,1.1105,3106.10000056773
20200109,19:00:00,1.11051,1.11098,1.11049,1.11088,1695.76999851316
20200109,19:30:00,1.11089,1.11093,1.11059,1.11061,1699.43000742048
20200109,20:00:00,1.1106,1.11073,1.1105,1.11055,1481.68000274897
20200109,20:30:00,1.11055,1.11065,1.11038,1.11062,1699.55499829352
20200109,21:00:00,1.11062,1.11068,1.11034,1.11038,802.280001178384
20200109,21:30:00,1.11038,1.11069,1.11038,1.11051,662.220000162721
20200109,22:00:00,1.11051,1.11066,1.11028,1.1105,485.55000038445
20200109,22:30:00,1.1105,1.11066,1.11045,1.11065,532.41999900341
20200109,23:00:00,1.11065,1.11076,1.11063,1.1107,460.779999375343
20200109,23:30:00,1.11069,1.11093,1.11063,1.11093,529.170002914965
20200110,00:00:00,1.11092,1.11094,1.11066,1.11072,1005.04999965429
20200110,00:30:00,1.11072,1.11091,1.1106,1.11069,1601.79000081867
20200110,01:00:00,1.11069,1.11073,1.11056,1.11062,1063.11999857426
20200110,01:30:00,1.11063,1.11073,1.1102,1.11042,1349.69000322372
20200110,02:00:00,1.11041,1.11053,1.11036,1.11043,1529.60000479221
20200110,02:30:00,1.11043,1.11083,1.11036,1.11079,1111.52000227571
20200110,03:00:00,1.1108,1.11087,1.11071,1.11072,848.620003260672
20200110,03:30:00,1.11073,1.11084,1.11071,1.11081,836.730002500117
20200110,04:00:00,1.11081,1.1109,1.11064,1.11086,1093.13000173122
20200110,04:30:00,1.11086,1.11111,1.11068,1.11074,702.099999904633
20200110,05:00:00,1.11074,1.11091,1.1107,1.1109,802.800003699958
20200110,05:30:00,1.11091,1.111,1.11079,1.11089,1033.75000277907
20200110,06:00:00,1.1109,1.11101,1.11074,1.11083,1291.76000331342
20200110,06:30:00,1.11083,1.11091,1.11068,1.11091,1121.23000511527
20200110,07:00:00,1.11092,1.1111,1.1108,1.11089,2299.39000950009
20200110,07:30:00,1.11089,1.11089,1.11042,1.1107,2956.29000231624
20200110,08:00:00,1.11069,1.11092,1.11011,1.11016,3761.97999386489
20200110,08:30:00,1.11017,1.11019,1.10932,1.10993,4709.24000563473
20200110,09:00:00,1.10994,1.10994,1.10912,1.10945,4242.04000170529
20200110,09:30:00,1.10945,1.11,1.10938,1.10963,5158.67003307492
20200110,10:00:00,1.10963,1.10984,1.1095,1.10972,3410.32000710815
20200110,10:30:00,1.10972,1.10972,1.10902,1.10926,3863.86999055743
20200110,11:00:00,1.10926,1.10926,1.1085,1.1092,3238.62999692559
20200110,11:30:00,1.10923,1.10962,1.10915,1.1093,2635.7800013274
20200110,12:00:00,1.10929,1.10954,1.10916,1.10952,3041.40999863297
20200110,12:30:00,1.10953,1.10994,1.10947,1.10984,2669.93000508845
20200110,13:00:00,1.10984,1.10996,1.10898,1.10921,4865.79000332952
20200110,13:30:00,1.10926,1.11136,1.10925,1.10966,10126.7299939916
20200110,14:00:00,1.10967,1.1099,1.10862,1.10963,7935.87001216412
20200110,14:30:00,1.10963,1.11034,1.10927,1.11007,6253.09001731128
20200110,15:00:00,1.11006,1.11117,1.10983,1.11083,6007.36000350118
20200110,15:30:00,1.11082,1.11179,1.11077,1.11128,7180.53001268208
20200110,16:00:00,1.11128,1.11182,1.11111,1.11155,4862.12000542879
20200110,16:30:00,1.11155,1.11205,1.11136,1.1118,3692.72000070661
20200110,17:00:00,1.11179,1.11291,1.11179,1.11258,4025.85999787599
20200110,17:30:00,1.11259,1.11265,1.11205,1.11224,2795.64999932051
20200110,18:00:00,1.11223,1.11232,1.11192,1.11206,3005.58000266552
20200110,18:30:00,1.11206,1.11214,1.11183,1.11184,1321.04000082612
20200110,19:00:00,1.11186,1.11212,1.11171,1.11208,1755.6099999398
20200110,19:30:00,1.11211,1.11232,1.11206,1.1122,1424.92000137269
20200110,20:00:00,1.11221,1.11221,1.11194,1.112,1153.85000061989
20200110,20:30:00,1.11201,1.11219,1.11198,1.1121,1152.17250026762
20200110,21:00:00,1.1121,1.11225,1.11198,1.11198,853.669999562204
20200110,21:30:00,1.11199,1.11223,1.11165,1.11165,989.229986749589
20200112,22:00:00,1.11141,1.11209,1.11141,1.11196,222.160000264645
20200112,22:30:00,1.11195,1.11196,1.11128,1.11166,420.388000406325
20200112,23:00:00,1.11166,1.11182,1.11146,1.1116,787.340000070632
20200112,23:30:00,1.1116,1.11167,1.11151,1.11161,459.190000876784
20200113,00:00:00,1.11161,1.11187,1.1116,1.11163,835.820000179112
20200113,00:30:00,1.11163,1.11187,1.11159,1.11187,667.740002624691
20200113,01:00:00,1.11186,1.112,1.11172,1.11197,1169.92000061274
20200113,01:30:00,1.11197,1.11214,1.11188,1.11213,928.020001150668
20200113,02:00:00,1.11213,1.11215,1.112,1.11207,1168.93999823928
20200113,02:30:00,1.11208,1.11261,1.11205,1.11258,986.390004582703
20200113,03:00:00,1.11257,1.11285,1.11252,1.11264,1656.3600089848
20200113,03:30:00,1.11264,1.11299,1.11263,1.11293,1086.13000293076
20200113,04:00:00,1.11292,1.11306,1.11274,1.11292,870.750011004508
20200113,04:30:00,1.11293,1.11303,1.11272,1.11272,501.670000724494
20200113,05:00:00,1.11272,1.113,1.11271,1.11289,855.470000386238
20200113,05:30:00,1.11287,1.11318,1.11286,1.11297,882.13000356406
20200113,06:00:00,1.11296,1.11298,1.1125,1.11292,1320.40000312775
20200113,06:30:00,1.11293,1.11302,1.11277,1.11287,906.830001652241
20200113,07:00:00,1.11287,1.11301,1.11246,1.11273,2534.11001002043
20200113,07:30:00,1.11272,1.113,1.1122,1.11227,3376.99999874085
20200113,08:00:00,1.11227,1.11286,1.112,1.11231,11657.3600548133
20200113,08:30:00,1.11232,1.11296,1.11214,1.1128,4356.3500379622
20200113,09:00:00,1.1128,1.11361,1.11195,1.11216,6177.95000872761
20200113,09:30:00,1.11216,1.11216,1.11147,1.11151,4212.0599996075
20200113,10:00:00,1.11151,1.11195,1.11125,1.11174,3354.15000201017
20200113,10:30:00,1.11174,1.11188,1.11145,1.11167,3599.22000275552
20200113,11:00:00,1.11167,1.11222,1.11164,1.11195,3125.89999832958
20200113,11:30:00,1.11199,1.1124,1.11175,1.11204,3206.42000152171
20200113,12:00:00,1.11204,1.11258,1.11184,1.11254,3519.92000537366
20200113,12:30:00,1.11252,1.11262,1.11192,1.11246,3356.81999900192
20200113,13:00:00,1.11245,1.11284,1.11242,1.11246,3579.37000536919
20200113,13:30:00,1.11245,1.11249,1.11182,1.11186,4250.06999538094
20200113,14:00:00,1.11187,1.11227,1.11175,1.11204,4895.89997658879
20200113,14:30:00,1.11205,1.11267,1.112,1.1124,6612.80999521911
20200113,15:00:00,1.11239,1.11298,1.1121,1.11295,5189.41999134421
20200113,15:30:00,1.11295,1.11382,1.11293,1.11331,5035.99999350309
20200113,16:00:00,1.1133,1.11442,1.11325,1.11434,4369.23999651521
20200113,16:30:00,1.11434,1.11469,1.1137,1.11372,3669.78998947144
20200113,17:00:00,1.11372,1.11404,1.11366,1.11399,2174.94000485539
20200113,17:30:00,1.11398,1.11418,1.11355,1.11397,1854.74999689311
20200113,18:00:00,1.11397,1.11448,1.11384,1.11431,1940.32000092417
20200113,18:30:00,1.11431,1.11431,1.11394,1.11396,1537.01999856532
20200113,19:00:00,1.11395,1.11414,1.11382,1.11391,2504.39005048573
20200113,19:30:00,1.11392,1.11407,1.11376,1.11382,1234.59000086784
20200113,20:00:00,1.11381,1.11386,1.11367,1.11376,1458.35999834538
